USC00131742,42.2244,-92.8856,319.1,IA
USC00131833,40.9886,-94.7492,370.3,IA
USC00131954,43.3894,-92.0939,382.5,IA
USC00131962,41.0372,-94.3942,402.3,IA
USC00132110,43.3042,-91.7953,262.1,IA
USC00132171,42.0364,-95.3289,427,IA
USC00132209,41.7367,-93.7236,292.3,IA
USC00132235,41.8108,-90.5406,208.8,IA
USC00132299,40.6458,-91.5639,214.9,IA
USC00132311,43.4706,-91.5108,231,IA
USC00132364,42.5397,-90.6464,189,IA
USC00132388,42.7544,-92.9764,312.4,IA
USC00132573,42.3619,-93.0989,348.7,IA
USC00132603,42.7753,-91.4536,240.2,IA
USC00132689,43.1025,-94.6833,384,IA
USC00132789,41.0211,-91.9553,225.6,IA
USC00132864,42.8503,-91.8158,344.4,IA
USC00132999,42.5836,-94.2006,347.5,IA
USC00133007,40.6211,-91.3261,161.5,IA
USC00133108,42.5028,-95.4183,426.7,IA
USC00133120,42.09,-92.6756,278,IA
USC00133239,41.8781,-92.7786,317,IA
USC00133290,41.0097,-95.7736,298.7,IA
USC00133438,41.2981,-94.4561,408.4,IA
USC00133473,41.7203,-92.7489,275.8,IA
USC00133487,42.3647,-92.7594,318.5,IA
USC00133509,41.6686,-94.4972,327.7,IA
USC00133517,42.7858,-91.0958,188.4,IA
USC00133584,42.7561,-93.2011,374.9,IA
USC00133632,41.6783,-95.3247,396.2,IA
USC00133718,43.0031,-96.485,362.7,IA
USC00133909,42.4897,-95.5489,417.6,IA
USC00134038,42.3942,-95.515,402.3,IA
USC00134049,42.5269,-91.8781,307.8,IA
USC00134063,41.3656,-93.6481,287.1,IA
USC00134101,41.6092,-91.505,195.1,IA
USC00134142,42.5189,-93.2536,344.4,IA
USC00134228,42.0347,-94.4114,321.6,IA
USC00134244,42.3008,-93.6389,323.1,IA
USC00134308,42.9311,-93.7933,361.2,IA
USC00134342,42.0728,-95.9956,332.2,IA
USC00134389,40.7308,-91.9608,177.1,IA
USC00134502,41.3247,-93.1008,278.9,IA
USC00134557,43.4178,-93.5347,384,IA
USC00134561,43.4483,-95.3247,446.5,IA
USC00134585,40.6233,-93.9508,343.8,IA
USC00134735,42.7817,-96.1458,364.2,IA
USC00134758,40.7244,-93.6453,304.8,IA
USC00134894,41.6381,-95.7883,301.8,IA
USC00134926,41.1247,-94.0514,374.9,IA
USC00134963,41.8564,-90.93,217.9,IA
USC00135086,42.4733,-91.4517,301.8,IA
USC00135123,42.1619,-95.7836,365.8,IA
USC00135131,42.0494,-90.7489,232.3,IA
USC00135198,42.0647,-92.9244,265.2,IA
USC00135250,41.2553,-94.765,403.9,IA
USC00135650,41.5836,-92.5497,294.1,IA
USC00135769,40.7053,-94.2428,359.7,IA
USC00135796,40.9486,-91.5647,222.5,IA
USC00135837,41.4075,-91.0725,167.3,IA
USC00135844,41.4714,-91.0464,207.3,IA
USC00135952,43.0453,-92.3122,349.9,IA
USC00135992,41.7117,-93.0297,292.6,IA
USC00136103,43.4386,-93.2253,362.7,IA
USC00136151,41.3044,-95.3844,384,IA
USC00136190,43.4144,-95.5314,381,IA
USC00136200,42.6467,-91.9131,307.8,IA
USC00136243,42.0697,-96.1258,323.1,IA
USC00136305,43.2794,-92.8106,356.6,IA
USC00136316,41.0194,-93.7503,313.3,IA
USC00136327,41.3214,-92.6467,253,IA
USC00136492,42.5772,-92.805,297.2,IA
USC00136527,41.3761,-92.9203,237.7,IA
USC00136566,41.8394,-94.1106,294.1,IA
USC00136719,42.7292,-94.6614,369.4,IA
USC00136755,42.5864,-93.4364,358.1,IA
USC00136766,43.09,-91.5581,355.1,IA
USC00136800,43.0864,-95.6292,463.3,IA
USC00136891,40.8744,-95.5667,298.7,IA
USC00136940,41.0036,-95.2419,317,IA
USC00137147,43.43,-96.1686,411.5,IA
USC00137152,43.2044,-96.3061,379.8,IA
USC00137161,42.3969,-94.6292,364.2,IA
USC00137312,42.4194,-94.9761,368.8,IA
USC00137386,43.1792,-95.6603,472.7,IA
USC00137594,43.1808,-95.8528,432.8,IA
USC00137613,40.7672,-95.38,297.2,IA
USC00137664,43.4403,-95.7225,487.1,IA
USC00137669,40.7453,-95.6422,341.4,IA
USC00137678,41.3328,-92.1975,243.8,IA
USC00137700,43.0558,-96.1525,414.5,IA
USC00137713,42.5356,-96.4108,365.8,IA
USC00137726,42.8931,-95.0653,432.8,IA
USC00137844,43.1653,-95.1467,404.2,IA
USC00137979,42.6347,-95.1694,434.3,IA
USC00138026,43.4022,-94.3831,377.6,IA
USC00138266,41.7797,-91.1269,249.9,IA
USC00138270,43.2353,-94.0417,356.6,IA
USC00138296,42.0356,-92.5806,289.3,IA
USC00138339,42.8125,-92.2575,292.6,IA
USC00138568,42.1703,-92.0078,259.1,IA
USC00138632,41.8611,-91.8022,240.8,IA
USC00138668,41.1761,-91.1922,179.8,IA
USC00138688,41.2828,-91.7067,210.3,IA
USC00138742,43.0533,-92.0372,318.5,IA
USC00138806,42.4686,-93.7972,356.6,IA
USC00139062,42.4875,-93.5414,362.7,IA
USC00139067,41.6403,-91.9783,246.9,IA
USC00139132,41.3561,-94.0128,317,IA
USC00139750,42.1669,-93.3097,340.2,IA
USC00140010,38.9267,-97.2128,356.6,KS
USC00140135,38.4694,-99.5519,630.9,KS
USC00140195,38.8619,-96.4892,441.7,KS
USC00140201,39.4767,-98.9714,513.6,KS
USC00140313,37.0631,-97.04,340.8,KS
USC00140365,37.1942,-99.7633,600.5,KS
USC00140405,39.5756,-95.1108,288,KS
USC00140439,39.7997,-101.0422,894.3,KS
USC00140441,39.6981,-101.0039,908.3,KS
USC00140443,38.9089,-95.815,328.9,KS
USC00140447,37.6983,-96.9706,374.9,KS
USC00140548,37.0486,-95.2144,271.3,KS
USC00140620,38.2661,-99.7514,665.7,KS
USC00140676,37.8264,-99.6542,723.9,KS
USC00140679,37.3931,-97.3497,370.9,KS
USC00140682,39.8183,-97.6375,467.9,KS
USC00140693,39.4575,-98.1125,428.2,KS
USC00140836,39.6194,-101.5442,1036.3,KS
USC00140865,38.5636,-99.235,621.8,KS
USC00140877,39.5025,-96.3169,469.4,KS
USC00140911,39.6769,-96.6631,355.7,KS
USC00140957,39.0636,-94.8958,253,KS
USC00141003,39.9028,-96.7683,398.1,KS
USC00141057,38.7711,-97.8564,417.6,KS
USC00141104,37.5433,-99.6383,734.6,KS
USC00141141,38.2006,-99.5344,641.3,KS
USC00141179,39.8775,-98.3036,512.1,KS
USC00141202,38.6453,-96.3506,381.9,KS
USC00141233,37.0247,-97.6092,347.5,KS
USC00141239,37.315,-96.6625,384,KS
USC00141355,38.9328,-99.2261,609.6,KS
USC00141371,39.5067,-98.4305,448.1,KS
USC00141383,38.7978,-99.7231,679.7,KS
USC00141395,37.0347,-96.4631,268.2,KS
USC00141404,38.1936,-95.0725,289.6,KS
USC00141408,39.7242,-96.1258,402.3,KS
USC00141435,38.9644,-97.0119,335.9,KS
USC00141452,38.3314,-98.3131,518.2,KS
USC00141478,37.1908,-95.5586,237.7,KS
USC00141522,37.8131,-100.3456,819.9,KS
USC00141536,38.5214,-98.5358,547.1,KS
USC00141559,39.3739,-97.1275,367.9,KS
USC00141593,39.5642,-97.2875,388.9,KS
USC00141612,38.9408,-95.3397,299.9,KS
USC00141699,39.3925,-101.0689,966.2,KS
USC00141704,37.2706,-99.3272,634.9,KS
USC00141730,38.8972,-100.1136,733.7,KS
USC00141740,37.1764,-94.8397,275.8,KS
USC00141795,37.3842,-97.6431,417.6,KS
USC00141858,38.3703,-96.5483,371.9,KS
USC00141867,38.6758,-96.5097,402.3,KS
USC00141875,39.2425,-98.8678,573,KS
USC00141999,39.3214,-99.5886,640.1,KS
USC00142086,39.6689,-99.7319,669.3,KS
USC00142135,38.5658,-96.8478,445.9,KS
USC00142213,39.625,-100.4233,832.1,KS
USC00142267,38.5967,-96.3806,367.9,KS
USC00142388,39.53,-95.3967,350.5,KS
USC00142401,37.8183,-96.8444,393.2,KS
USC00142409,37.0072,-96.2722,243.8,KS
USC00142432,37.0058,-101.8867,1097,KS
USC00142452,38.9486,-99.5647,652.3,KS
USC00142459,38.7278,-98.2267,466.3,KS
USC00142478,38.6833,-97.2333,399.3,KS
USC00142519,39.3069,-96.0567,313.9,KS
USC00142574,38.9008,-97.1097,356.9,KS
USC00142582,37.5839,-95.2439,274.3,KS
USC00142592,39.9303,-98.4269,570,KS
USC00142602,38.8592,-96.1058,430.1,KS
USC00142622,37.8253,-96.2644,335.3,KS
USC00142652,39.5539,-97.0631,413.6,KS
USC00142773,38.2422,-96.9242,393.2,KS
USC00142835,37.8428,-94.7086,257.6,KS
USC00142848,39.525,-96.5572,374,KS
USC00142872,39.7069,-96.4186,360.9,KS
USC00142894,37.5292,-95.8144,277.4,KS
USC00142945,37.4692,-95.3686,298.7,KS
USC00142980,37.9931,-100.8122,874.2,KS
USC00143008,38.28,-95.2178,305.1,KS
USC00143037,38.5375,-98.1611,533.4,KS
USC00143100,39.5039,-98.315,457.2,KS
USC00143134,38.2656,-97.3883,457.2,KS
USC00143138,39.6539,-95.9808,424,KS
USC00143175,38.9581,-100.5533,818.4,KS
USC00143218,38.3758,-98.7803,566.9,KS
USC00143239,37.6025,-99.3022,683.7,KS
USC00143248,37.3589,-96.4483,352,KS
USC00143257,38.1014,-95.8839,354.8,KS
USC00143323,39.8586,-97.2936,438.9,KS
USC00143331,37.2225,-96.0547,307.8,KS
USC00143467,38.7833,-95.9667,359.7,KS
USC00143523,38.8669,-99.3169,606.6,KS
USC00143527,38.8586,-99.3358,612.6,KS
USC00143554,38.6003,-100.6197,868.7,KS
USC00143594,38.6656,-96.9494,410,KS
USC00143665,39.3617,-99.8278,654.4,KS
USC00143667,38.3569,-97.2025,435.9,KS
USC00143686,38.6644,-94.89,307.8,KS
USC00143759,39.4578,-95.755,320.6,KS
USC00143810,39.6678,-95.52,313.9,KS
USC00143822,37.4603,-96.2869,313.9,KS
USC00143837,39.3533,-100.4397,824.8,KS
USC00143842,39.25,-95.7,347.5,KS
USC00143847,38.1042,-98.6592,569.1,KS
USC00143855,37.1644,-101.3397,947.9,KS
USC00143897,39.2333,-98.3933,495.3,KS
USC00143930,37.9311,-98.0297,478.5,KS
USC00143954,37.2364,-95.7003,245.4,KS
USC00143974,38.1869,-97.8417,464.8,KS
USC00143984,37.9233,-95.4242,290.8,KS
USC00143997,39.6611,-98.3483,481.6,KS
USC00144087,38.1964,-99.9181,740.7,KS
USC00144089,39.6678,-98.1567,487.7,KS
USC00144104,38.2547,-95.75,334.1,KS
USC00144114,37.5669,-101.7508,1015,KS
USC00144161,38.0586,-100.2989,813.8,KS
USC00144166,38.1272,-100.5078,806.2,KS
USC00144178,38.6078,-97.9597,454.8,KS
USC00144313,37.6361,-98.1136,470.9,KS
USC00144333,37.9283,-99.3656,658.1,KS
USC00144421,38.3261,-94.6956,256.9,KS
USC00144464,37.9411,-101.2492,913.8,KS
USC00144530,38.1817,-99.0994,608.1,KS
USC00144559,38.9583,-95.2514,306.3,KS
USC00144588,39.3256,-94.9189,265.2,KS
USC00144598,39.8125,-98.5558,571.2,KS
USC00144608,38.4161,-95.8511,360,KS
USC00144613,39.0464,-95.3919,271.9,KS
USC00144642,39.6092,-100.0014,688.8,KS
USC00144665,38.4794,-101.3658,1009.5,KS
USC00144675,38.08,-95.6397,306,KS
USC00144695,37.0222,-100.9294,863.8,KS
USC00144708,39.5942,-96.3331,409,KS
USC00144712,39.0294,-98.13,423.7,KS
USC00144735,38.5753,-97.6753,405.4,KS
USC00144775,39.6658,-99.5772,591.3,KS
USC00144802,39.1508,-97.335,406.9,KS
USC00144807,39.9694,-99.5339,643.1,KS
USC00144812,37.3833,-96.0814,286.5,KS
USC00144821,38.6539,-99.1797,609.6,KS
USC00144857,39.9,-98.0256,488.3,KS
USC00144912,38.6228,-95.6322,317,KS
USC00144937,38.1353,-96.14,356.6,KS
USC00144972,39.1972,-96.5814,324.6,KS
USC00144982,39.7889,-98.2039,534.9,KS
USC00145069,38.1847,-96.5692,396.2,KS
USC00145115,38.5872,-99.5731,655.3,KS
USC00145127,39.7844,-101.3686,1025.3,KS
USC00145132,39.0542,-96.2367,313.9,KS
USC00145152,38.3772,-97.6097,463.3,KS
USC00145171,37.285,-100.345,755,KS
USC00145210,38.5039,-95.7036,333.1,KS
USC00145335,39.3506,-97.4547,433.1,KS
USC00145355,39.2767,-100.8389,922,KS
USC00145363,39.1247,-97.7047,402.9,KS
USC00145421,37.5922,-100.4389,844.3,KS
USC00145463,37.9192,-95.175,335.3,KS
USC00145483,39.3769,-100.0719,729.7,KS
USC00145528,38.1433,-94.8233,256,KS
USC00145536,37.1872,-95.4508,243.8,KS
USC00145539,37.8658,-97.6647,438.9,KS
USC00145628,39.185,-99.025,557.8,KS
USC00145692,38.4478,-99.91,685.8,KS
USC00145744,38.0344,-97.3431,438.9,KS
USC00145787,39.8133,-100.2411,774.2,KS
USC00145852,39.8114,-99.9386,713.2,KS
USC00145856,39.7411,-99.8361,719.3,KS
USC00145870,37.455,-97.8486,457.2,KS
USC00145888,39.1131,-100.9447,944.9,KS
USC00145892,38.7853,-100.8739,830.6,KS
USC00145906,39.8183,-100.5331,795.5,KS
USC00145920,37.8167,-99.5611,685.8,KS
USC00145972,38.8875,-94.7603,321.6,KS
USC00146014,39.4931,-96.1758,346.9,KS
USC00146076,38.6361,-95.8031,331.9,KS
USC00146084,38.5019,-94.9597,262.1,KS
USC00146100,39.2419,-95.2725,338,KS
USC00146128,38.6133,-95.2808,280.1,KS
USC00146154,38.7317,-95.4428,335,KS
USC00146169,37.2736,-97.1694,359.7,KS
USC00146192,39.2542,-99.5625,694.9,KS
USC00146209,38.5911,-94.8778,262.1,KS
USC00146217,39.5533,-96.8753,398.7,KS
USC00146242,37.3678,-95.2892,277.4,KS
USC00146305,37.4347,-97.3922,374,KS
USC00146333,39.1172,-95.4097,291.7,KS
USC00146414,37.39,-94.7025,277.4,KS
USC00146435,39.245,-99.3808,634.9,KS
USC00146524,37.9856,-97.0347,408.4,KS
USC00146549,37.6456,-98.7281,571.5,KS
USC00146637,39.0664,-100.2394,816.3,KS
USC00146679,39.4564,-96.8336,356.6,KS
USC00146685,38.6533,-99.9003,759,KS
USC00146725,38.55,-95.95,320,KS
USC00146787,39.4572,-100.7578,899.2,KS
USC00146808,37.2633,-101.7886,1032.4,KS
USC00146813,37.2294,-101.9511,1075.9,KS
USC00146979,37.8072,-96.6797,448.1,KS
USC00147007,39.1333,-95.9486,282.9,KS
USC00147049,38.9117,-101.1711,887,KS
USC00147075,38.3914,-96.4456,353.6,KS
USC00147093,39.7675,-101.8067,1024.7,KS
USC00147095,39.8303,-101.9189,1100.9,KS
USC00147140,39.2044,-100.0272,762,KS
USC00147248,39.7989,-97.7736,463,KS
USC00147271,38.4819,-100.9189,905.3,KS
USC00147305,37.1317,-96.1861,274.3,KS
USC00147313,37.915,-97.4381,419.1,KS
USC00147397,38.8961,-101.7514,1051.6,KS
USC00147542,39.7772,-98.7783,542.5,KS
USC00147796,38.2144,-98.2078,498.7,KS
USC00147809,38.7694,-94.6683,335.3,KS
USC00147832,39.4453,-99.2453,539.8,KS
USC00147904,39.4708,-100.2186,765,KS
USC00147922,37.4414,-100.9792,898.9,KS
USC00147968,37.2817,-98.925,588.3,KS
USC00148038,37.9928,-101.7417,1008.3,KS
USC00148086,39.0175,-97.8814,399.3,KS
USC00148114,37.9394,-96.3067,432.8,KS
USC00148156,39.0314,-95.0522,253,KS
USC00148235,38.4661,-101.7758,1108.3,KS
USC00148245,37.8236,-99.0781,624.8,KS
USC00148250,39.8283,-95.0881,317,KS
USC00148259,39.2475,-96.5994,322.2,KS
USC00148287,37.5983,-101.2908,932.7,KS
USC00148323,38.6397,-100.1675,798.6,KS
USC00148341,39.3033,-95.4861,321.9,KS
USC00148495,39.0297,-99.8831,749.8,KS
USC00148498,39.23,-99.88,722.4,KS
USC00148503,39.2303,-97.0894,378,KS
USC00148549,37.5578,-95.06,275.8,KS
USC00148563,39.2142,-96.3703,348.7,KS
USC00148578,39.8089,-97.055,399.9,KS
USC00148648,39.4031,-99.4192,567.8,KS
USC00148670,37.2778,-97.4097,374.9,KS
USC00148802,38.7975,-96.7286,449.9,KS
USC00148892,38.4772,-95.4706,342.3,KS
USC00148911,37.5047,-98.3117,506,KS
USC00148914,37.1317,-99.0558,518.2,KS
USC00148946,38.9667,-98.4889,460.9,KS
USC00148964,37.2889,-96.9408,376.4,KS
USC00148988,39.0589,-101.2439,1012.9,KS
USC00149026,39.7831,-95.9017,402,KS
USC00149080,37.8728,-95.7247,329.2,KS
USC00150012,37.2317,-86.6867,149.4,KY
USC00150063,36.6897,-85.1411,283.5,KY
USC00150381,36.8825,-83.8819,301.8,KY
USC00150397,37.8194,-85.3847,237.7,KY
USC00150402,36.8831,-88.9961,125,KY
USC00150422,36.8978,-86.1247,189,KY
USC00150490,37.4533,-86.9117,121.9,KY
USC00150619,37.5733,-84.2908,326.1,KY
USC00150630,37.9161,-85.6572,167.6,KY
USC00150700,36.7833,-83.5167,347.5,KY
USC00150804,38.4233,-83.9983,185.9,KY
USC00150875,37.7436,-85.7483,259.1,KY
USC00150904,36.9986,-86.4272,150.3,KY
USC00150906,36.9503,-86.4756,173.7,KY
USC00150940,37.495,-85.1517,201.2,KY
USC00151090,37.5667,-87.9667,143.3,KY
USC00151137,36.7833,-85.4,182.9,KY
USC00151210,36.86,-87.8381,134.1,KY
USC00151227,37.5319,-87.2669,122.5,KY
USC00151294,37.4183,-86.5008,176.8,KY
USC00151306,36.7497,-87.9464,132.9,KY
USC00151318,37.2333,-83.0333,309.1,KY
USC00151391,37.1414,-85.9508,213.4,KY
USC00151640,36.8833,-83.0167,548.6,KY
USC00151727,36.7583,-89.1217,131.1,KY
USC00151890,37.4903,-84.4375,341.4,KY
USC00151900,38.3636,-85.4186,237.7,KY
USC00151998,38.3769,-84.3031,213.4,KY
USC00152072,37.1594,-87.6881,140.2,KY
USC00152358,37.5806,-86.7769,137.2,KY
USC00152409,37.75,-84.3333,304.8,KY
USC00152512,37.6797,-85.8761,210.3,KY
USC00152548,36.8078,-87.1531,188.7,KY
USC00152775,38.6753,-84.325,198.1,KY
USC00152791,38.1228,-83.5328,256,KY
USC00152825,37.4333,-82.4167,218.8,KY
USC00153112,36.6333,-85.8,246.9,KY
USC00153194,38.2103,-84.5622,248.4,KY
USC00153203,38.4169,-84.8819,149.4,KY
USC00153223,37.0147,-88.2678,109.7,KY
USC00153246,37.0014,-85.9072,234.7,KY
USC00153252,37.6011,-85.9067,216.4,KY
USC00153382,37.4,-83.95,381,KY
USC00153389,38.3353,-82.9075,176.8,KY
USC00153391,38.2922,-82.9747,213.4,KY
USC00153398,38.2514,-82.9886,217.9,KY
USC00153435,37.2333,-85.55,213.4,KY
USC00153714,37.2472,-83.1817,268.2,KY
USC00153741,37.55,-83.7667,202.7,KY
USC00153762,37.7558,-87.6456,136.9,KY
USC00153768,37.7922,-87.5708,128,KY
USC00153994,36.8492,-87.5206,158.5,KY
USC00154369,37.9397,-84.6597,265.2,KY
USC00154703,37.5108,-86.2892,189,KY
USC00154755,37.2508,-84.9328,265.2,KY
USC00154848,38.6439,-82.8628,163.7,KY
USC00154857,38.4333,-84.9764,149.4,KY
USC00154905,37.1358,-84.1039,370.3,KY
USC00154955,38.2778,-85.7917,134.1,KY
USC00154967,36.9692,-88.8314,112.8,KY
USC00155067,37.3475,-87.5239,129.5,KY
USC00155097,37.1317,-86.1481,231.6,KY
USC00155111,37.15,-83.8167,265.2,KY
USC00155235,36.8583,-88.6686,137.2,KY
USC00155524,36.8667,-84.8275,298.4,KY
USC00155559,38.1864,-83.4669,231.6,KY
USC00155648,37.3542,-84.3369,353.6,KY
USC00155694,36.6122,-88.3083,160.6,KY
USC00155834,37.2792,-86.2492,176.8,KY
USC00156091,37.7828,-87.1183,120.7,KY
USC00156094,37.7908,-87.0664,121.9,KY
USC00156136,37.8175,-82.7883,192,KY
USC00156155,37.2592,-86.9778,122.5,KY
USC00156360,37.5333,-82.5833,204.2,KY
USC00156580,37.1244,-87.8672,151.5,KY
USC00156810,37.7347,-84.2972,298.7,KY
USC00156882,37.2164,-86.8939,125,KY
USC00156988,37.6178,-86.5044,170.7,KY
USC00157215,36.7458,-86.2258,235.9,KY
USC00157234,37.6031,-87.5222,146.3,KY
USC00157324,38.2,-85.2,222.5,KY
USC00157334,38.0544,-85.6242,176.8,KY
USC00157431,37.0875,-82.9925,365.8,KY
USC00157508,37.1167,-84.6,291.1,KY
USC00157510,37.1167,-84.6167,320,KY
USC00157648,37.4897,-84.6461,309.4,KY
USC00157677,36.6736,-84.4792,371.9,KY
USC00157800,36.8861,-85.7067,263.3,KY
USC00158070,36.8136,-85.7081,323.1,KY
USC00158446,38.7744,-84.9672,142,KY
USC00158551,36.9383,-83.3011,237.7,KY
USC00158709,36.7333,-84.15,286.5,KY
USC00158714,38.6586,-84.6106,286.5,KY
USC00158824,37.1842,-86.6353,141.7,KY
USC00160007,29.9689,-92.1169,3,LA
USC00160016,30.4714,-90.0436,7.6,LA
USC00160098,31.3206,-92.4611,26.5,LA
USC00160103,31.2489,-92.4489,25.9,LA
USC00160349,32.1633,-93.1331,73.2,LA
USC00160462,30.5669,-91.1633,21.3,LA
USC00160537,32.7692,-92.0056,45.7,LA
USC00160546,30.5586,-91.0342,18.3,LA
USC00160558,30.4494,-91.0478,16.8,LA
USC00160617,30.7925,-92.4953,32,LA
USC00160800,32.3744,-92.9433,93.6,LA
USC00160945,30.7808,-89.8567,30.5,LA
USC00161232,31.3944,-92.7164,33.5,LA
USC00161235,31.3025,-92.73,39.6,LA
USC00161246,30.3919,-91.2711,6.1,LA
USC00161287,30.9594,-92.1786,24.4,LA
USC00161365,30.2817,-91.6911,1.5,LA
USC00161411,32.5133,-92.3486,54.9,LA
USC00161535,30.3161,-92.0483,15.2,LA
USC00161565,30.1981,-91.1256,7.6,LA
USC00161899,30.8178,-90.9733,61,LA
USC00161941,31.5183,-92.7142,33.5,LA
USC00161979,32.1667,-92.1072,24.4,LA
USC00162121,32.8869,-93.4569,78.6,LA
USC00162151,30.5272,-90.1114,12.2,LA
USC00162212,30.2408,-92.3478,7.6,LA
USC00162361,30.4347,-93.4692,24.7,LA
USC00162534,30.0719,-91.0278,9.1,LA
USC00162641,30.7414,-93.1386,29,LA
USC00162800,30.85,-92.7833,45.7,LA
USC00162812,31.1042,-92.705,70.1,LA
USC00162981,30.4917,-92.4303,15.2,LA
USC00163165,30.5506,-90.1919,21.3,LA
USC00163313,29.8233,-91.5442,3.7,LA
USC00163322,30.8353,-90.1625,44.2,LA
USC00163327,30.8186,-90.18,44.2,LA
USC00163331,30.7842,-90.2022,73.2,LA
USC00163433,29.4631,-90.3072,1.5,LA
USC00163741,31.4358,-92.8828,93.6,LA
USC00163800,30.4192,-92.0439,16.8,LA
USC00163804,31.8078,-93.0867,45.7,LA
USC00163807,29.2414,-89.9914,0.6,LA
USC00163829,29.9169,-90.0617,1.5,LA
USC00163867,30.5589,-90.9855,18.3,LA
USC00163877,32.4175,-94.0003,106.7,LA
USC00163979,29.8894,-93.4019,1.8,LA
USC00164050,31.9158,-93.3183,36,LA
USC00164288,31.3747,-93.3911,128,LA
USC00164355,32.81,-93.0625,65.5,LA
USC00164398,32.4508,-93.8372,75,LA
USC00164407,29.5858,-90.7303,4.6,LA
USC00164592,32.3492,-93.2014,57.9,LA
USC00164674,29.9592,-91.7108,6.1,LA
USC00164696,31.6661,-92.2006,64,LA
USC00164700,30.2003,-92.6642,7.6,LA
USC00164732,32.255,-92.6544,100.6,LA
USC00164739,31.4825,-91.8628,21.3,LA
USC00164816,32.355,-93.8619,61,LA
USC00164859,30.9433,-90.5117,70.1,LA
USC00165021,30.2192,-92.065,7.6,LA
USC00165074,30.2544,-93.2186,1.5,LA
USC00165076,30.2142,-93.2494,1.5,LA
USC00165090,32.8067,-91.173,30.5,LA
USC00165266,31.1417,-93.2397,8.5,LA
USC00165287,31.0517,-93.2789,79.2,LA
USC00165296,29.7856,-92.2047,12.2,LA
USC00165522,31.9672,-94.0003,57.9,LA
USC00165610,30.0306,-89.9636,-1.5,LA
USC00165620,30.3644,-91.1672,6.4,LA
USC00165624,29.5814,-89.8222,1.2,LA
USC00165630,31.1783,-92.4108,21.3,LA
USC00165874,32.0389,-93.7053,119.5,LA
USC00165892,31.5769,-93.4817,77.7,LA
USC00165896,31.5119,-93.62,87.2,LA
USC00165908,32.8167,-92.1667,46,LA
USC00166244,32.6053,-93.2947,56.4,LA
USC00166314,32.5342,-92.0669,21.3,LA
USC00166364,32.705,-93.9608,61,LA
USC00166394,29.6833,-91.1761,1.5,LA
USC00166582,31.7722,-93.0956,39.6,LA
USC00166657,30.0375,-91.8839,7.3,LA
USC00166866,32.8642,-91.38,39.3,LA
USC00166911,30.7531,-90.9939,45.7,LA
USC00166938,30.6036,-92.7739,19.8,LA
USC00166978,31.8922,-92.2422,47.2,LA
USC00167096,29.7892,-90.4286,1.5,LA
USC00167304,30.7111,-90.7525,57.9,LA
USC00167344,32.9081,-93.7956,88.4,LA
USC00167366,30.3214,-91.2517,6.1,LA
USC00167448,30.4508,-91.2183,4.6,LA
USC00167729,31.2542,-91.9592,21.3,LA
USC00167732,31.1872,-92.2906,22.9,LA
USC00167738,32.4219,-93.6381,47.2,LA
USC00167767,30.0564,-90.5803,4.6,LA
USC00167924,32.3556,-93.6425,48.8,LA
USC00167932,29.7286,-92.8181,1.2,LA
USC00168046,30.9461,-93.2789,72.5,LA
USC00168067,32.5344,-92.6889,79.2,LA
USC00168094,32.3589,-93.1428,109.7,LA
USC00168108,29.8722,-89.83,1.5,LA
USC00168136,30.7775,-91.3769,35.1,LA
USC00168139,30.2725,-91.0994,9.1,LA
USC00168405,30.85,-89.9833,100.6,LA
USC00168436,32.5158,-93.7447,54.9,LA
USC00168539,30.265,-89.7697,3,LA
USC00168669,32.9006,-92.5714,61,LA
USC00168785,32.7025,-92.0814,25.9,LA
USC00168923,32.3994,-91.1842,25.9,LA
USC00168941,29.91,-90.0342,3,LA
USC00169013,29.7758,-90.78,4.6,LA
USC00169357,31.5653,-91.4333,18.3,LA
USC00169392,32.9033,-93.9819,67.1,LA
USC00169480,30.5622,-90.9214,18.3,LA
USC00169631,32.46,-92.1483,22.9,LA
USC00169803,31.9622,-92.6561,48.8,LA
USC00169806,32.0997,-91.7022,24.4,LA
USC00170100,44.3739,-68.2592,143.3,ME
USC00170177,44.4822,-69.4836,97.5,ME
USC00170200,47.0886,-69.025,181.7,ME
USC00170398,45.2883,-69.1467,166.1,ME
USC00170409,43.9317,-69.8564,7.6,ME
USC00170480,44.4394,-68.9892,9.1,ME
USC00170814,45.6603,-69.812,323.1,ME
USC00170833,46.4283,-67.8442,128,ME
USC00171628,44.9197,-69.2417,90.5,ME
USC00171833,45.6611,-67.8614,144.8,ME
USC00171975,45.1872,-69.1839,112.8,ME
USC00172048,43.9869,-70.055,44.2,ME
USC00172238,43.8786,-70.7539,160.9,ME
USC00172426,44.9067,-66.9919,25.9,ME
USC00172602,43.1025,-70.7731,6.1,ME
USC00172700,45.2172,-70.4825,384,ME
USC00172765,44.6889,-70.1567,128,ME
USC00172878,47.2386,-68.6136,185.9,ME
USC00173046,44.2203,-69.7889,42.7,ME
USC00173295,43.8925,-70.2544,115.2,ME
USC00173417,45.1703,-69.3817,121.9,ME
USC00173567,44.9442,-69.5458,97.5,ME
USC00173862,43.6478,-70.675,96,ME
USC00173944,46.2061,-67.8417,118.9,ME
USC00174086,45.6233,-70.255,362.7,ME
USC00174183,44.6439,-67.6475,56.4,ME
USC00174193,43.3606,-70.4697,6.1,ME
USC00174324,44.9656,-70.1711,192,ME
